product_url,item_type,image_link,auction_date,location,product_name,lot_id,auctioner,website,description
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/83f66157-f2a5-44fb-a00b-af1e014ab75e,plate,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Horix 18 Head Rotary Gravity Filler -18 Head Automatic Rotary Filler - 9/16 inch Filling Valves -,1110,Bottling and Packaging Equipment Auction,mdavisgroup,Horix 18 Head Rotary Gravity Filler  -18 Head Automatic Rotary Filler - 9/16 inch Filling Valves - 5 inch Valve Centers - Stainless Steel Product Bowl - Stainless Steel Inline Prefilter - Infeed Timing Screw Assembly  - Stainless Steel Bottle Plates - 1hp Main Drive - Product Bowl Height Adjustment  - Float and Level Control - Volts: 230/460 3 Phase Hz: 60   - Height: 86in - Length: 58in - Width: 48in  Product Bowl Dimensions: - Diameter: 30in - Depth: 16in
https://bid.mdavisgroup.com/auctions/8324/bscm-10325/lot-details/4e7d0912-14c8-42d7-9253-aef300fa45be,plate,https://portal-images.azureedge.net/auctions-2022/bscm-10325/images/21bced3e-20ac-4a3e-a272-aef300fa8074.jpg?h=175,13 Oct 2022 11:00 ET,"Monroeville, Pennsylvania","Wilhelm Rasch KG Koln-Braunsfeld Foil Chocolate Wrapper, Masch. No. 5.C235, S/N Type RU A, Aprox.",2,October F&B Equipment Auction @ MDG Showroom v2.0,mdavisgroup,
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/8536bf23-4380-4164-abe4-af1e014ab75e,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Nedco Gap Transporter - All stainless-steel construction with variable DC drive. - Stainless-steel,1015,Bottling and Packaging Equipment Auction,mdavisgroup,Nedco Gap Transporter   - All stainless-steel construction with variable DC drive. - Stainless-steel construction - Pedestal mount
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/2d4de26f-72c7-4543-baa3-af1e014ab49f,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Stainless Steel Table Top Conveyor - Stainless Steel Construction - 6' Long - Runs 4.5' Wide Table-,195,Bottling and Packaging Equipment Auction,mdavisgroup,Stainless Steel Table Top Conveyor  - Stainless Steel Construction - 6' Long - Runs 4.5' Wide Table-Top Chain - Includes Heavy Duty Drive - Includes Pedestal Legs
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/f2df3a79-e7bc-4fb7-8abe-af1e014ab608,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Pace Bottle Hopper - Stainless Steel Construction - Currently setup for use with PET Bottles -,975,Bottling and Packaging Equipment Auction,mdavisgroup,"Pace Bottle Hopper  - Stainless Steel Construction - Currently setup for use with PET Bottles - Overall Dimensions: 202""L x 82""W x 80""H - Hopper Dimensions: 122""L x 82""W x 36"" Deep - Elevator Dimensions: 92""H x 20""W - Elevator has 2-1/2"" Cleats x 16""W on 12"" Centers - 220AC - 60Hz - Phase 1"
https://bid.mdavisgroup.com/auctions/8359/bscm-10306/lot-details/c8cc6ce7-14f7-428f-91ed-af0300defc65,steel,https://portal-images.azureedge.net/auctions-2022/bscm-10306/images/57e3fb45-f2a1-4be7-9b8a-af0300e0081b.jpg?h=175,17 Nov 2022 11:00 ET,"Located In, Illinois","Dual S/S Gravity Fed Funnels,with Associated Piping & Valving, with S/S Control Panel, with S/S",219,Day 1,mdavisgroup,"Dual S/S Gravity Fed Funnels,with Associated Piping & Valving, with S/S  Control Panel, with S/S Table, Wall Mounted  (INV#82548) (LOCATED IN CHAMPAIGN, IL)  (Handling, Loading & Site Management Fee:  $100.00 USD)"
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/9ef7e3d0-7f19-42ff-8cef-af1e014ab608,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Nitrogen Dosing Unit - Stainless Steel Construction,982,Bottling and Packaging Equipment Auction,mdavisgroup,Nitrogen Dosing Unit  - Stainless Steel Construction
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/b824f91d-7df8-4664-8c14-af1e014ab49f,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Letsch 70 Gallon Stainless Phramaceutical Grade Tank - All 316L stainless steel electropolished,300,Bottling and Packaging Equipment Auction,mdavisgroup,Letsch 70 Gallon Stainless Phramaceutical Grade Tank   - All 316L stainless steel electropolished pressure vessel mounted on all stainless legs and casters  - Removable dome top.   - Internal pressure rated to 30 PSI at 300 degrees F.   - Approximately 70 US gallons.   - 2' center bottom outlet with dish bottom  - Top outlets: (1) 3' and (2) 1' sanitary.
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/1e1f47e4-6bcb-44b1-bb63-af1e014ab5de,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Letsch 125 Gallon Stainless Pharmaceutical Grade Tank - All 316L stainless steel electropolished,420,Bottling and Packaging Equipment Auction,mdavisgroup,Letsch 125 Gallon Stainless Pharmaceutical Grade Tank   - All 316L stainless steel electropolished pressure vessel mounted on all stainless legs and casters  - Removable dome top.   - Internal pressure rated to 30 PSI at 300 degrees F.   - Approximately 125 US gallons.   - 2 in center bottom outlet with dish bottom  - Top inlets: (1) 3 in and (2) 1 in sanitary.
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/b3daa14a-6e87-4626-b40f-af1e014ab5de,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Vertical Single Wall Stainless Steel Pressure Tank 250 Gallon - 250 gallon capacity - Domed top &,435,Bottling and Packaging Equipment Auction,mdavisgroup,Vertical Single Wall Stainless Steel Pressure Tank 250 Gallon  - 250 gallon capacity - Domed top & bottom w/ 12' manway - Top inlets are 1-1/2' tri clamp and 1/2' NPT - Bottom outlet is 1-1/2' tri clamp - OAH 82' - Tank dims are 36' D x 56' tall
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/81622e3f-86e0-4790-991a-af1e014ab4a4,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Jacketed Vertical Stainless Steel Pressure Tank or Reactor 20 Gallon - Jacketed 20 gallon Pressure,320,Bottling and Packaging Equipment Auction,mdavisgroup,Jacketed Vertical Stainless Steel Pressure Tank or Reactor 20 Gallon  - Jacketed 20 gallon Pressure Tank / Reactor - Electroplolished Interior - Internal dims: 16'D x 26' high - Center bottom outlet - 1.5' sanitary connection  - Internal ratings:      MAWP    40 psi @ 338*F MAEWP  15 psi @ 338*F MDMT     40 psi @ -20*F  - Jacket Ratings  MAWP 100 psi @ 338*F MDMT 100 psi @ -20*F
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/71c6cabc-b2b1-4dea-85e0-af1e014ab5de,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Vertical Single Wall Stainless Steel Pressure Tank 250 Gallon - 250 gallon capacity - Domed top &,460,Bottling and Packaging Equipment Auction,mdavisgroup,Vertical Single Wall Stainless Steel Pressure Tank 250 Gallon  - 250 gallon capacity - Domed top & bottom w/ 12' manway - Top inlets are 1-1/2' tri clamp and 1/2' NPT - Bottom outlet is 1-1/2' tri clamp - OAH 82' - Tank dims are 36' D x 56' tall
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/f6078f21-f9c6-4770-b19d-af1e014ab49f,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Letsch 100 Gallon Stainless Phramaceutical Grade Tank - All 316L stainless steel electropolished,310,Bottling and Packaging Equipment Auction,mdavisgroup,Letsch 100 Gallon Stainless Phramaceutical Grade Tank   - All 316L stainless steel electropolished pressure vessel mounted on all stainless legs and casters  - Removable dome top.   - Internal pressure rated to 30 PSI at 300 degrees F.   - Approximately 100 US gallons.   - 2' center bottom outlet with dish bottom  - Top outlets: (1) 3' and (2) 1' sanitary.
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/7022f697-d345-44fd-801b-af1e014ab5de,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Vertical Single Wall Stainless Steel Pressure Tank 250 Gallon - 250 gallon capacity - Domed top &,475,Bottling and Packaging Equipment Auction,mdavisgroup,Vertical Single Wall Stainless Steel Pressure Tank 250 Gallon  - 250 gallon capacity - Domed top & bottom w/ 12' manway - Top inlets are 1-1/2' tri clamp and 1/2' NPT - Bottom outlet is 1-1/2' tri clamp - OAH 82' - Tank dims are 36' D x 56' tall6' tall
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/b23329c4-183b-439a-b799-af1e014ab49f,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Letsch 100 Gallon Stainless Phramacutical Grade Tank - All 316L stainless steel electropolished,305,Bottling and Packaging Equipment Auction,mdavisgroup,Letsch 100 Gallon Stainless Phramacutical Grade Tank   - All 316L stainless steel electropolished pressure vessel mounted on all stainless legs and casters  - Removable dome top.   - Internal pressure rated to 30 PSI at 300 degrees F.   - Approximately 100 US gallons.   - 2' center bottom outlet with dish bottom  - Top outlets: (1) 3' and (2) 1' sanitary.
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/432dda5e-0c37-4a00-baa0-af1e014ab4a4,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",200 Gallon Single Wall Stainless Steel Tank - Height: 43-1/2' - Vessel Height: 40” - Diameter: 40',375,Bottling and Packaging Equipment Auction,mdavisgroup,200 Gallon Single Wall Stainless Steel Tank  - Height: 43-1/2'  - Vessel Height: 40” - Diameter: 40'  10 Ports Total: - 1 Bottom Overflow  Top Ports: - x1 2' Openings - x2 2.5' Openings - x3 3' Openings  Side Ports:  - x2 3' Openings - x1 6' Openings
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/37a41ca3-03d0-4869-bb85-af1e014ab49f,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Letsch 100 Gallon Stainless Phramacutical Grade Tank - All 316L stainless steel electropolished,290,Bottling and Packaging Equipment Auction,mdavisgroup,Letsch 100 Gallon Stainless Phramacutical Grade Tank   - All 316L stainless steel electropolished pressure vessel mounted on all stainless legs and casters  - Removable dome top.   - Internal pressure rated to 30 PSI at 300 degrees F.   - Approximately 100 US gallons.   - 2' center bottom outlet with dish bottom  - Top outlets: (1) 3' and (2) 1' sanitary.
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/09a0f995-b0c8-48e4-89f0-af1e014ab49f,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania","18"" Wide Sentry Matt Top Conveyor - All Stainless Steel Construction - Overhead Lanes Adjustable for",92,Bottling and Packaging Equipment Auction,mdavisgroup,"18"" Wide Sentry Matt Top Conveyor  - All Stainless Steel Construction  - Overhead Lanes Adjustable for Both Height and Width  - Low Profile Infeed w/ Very Small Radius Tail Pulley for Smooth Transfer of Containers into System  - Infeed Elevates 12"" over a 4"" Length - 158""L - w/ 1hp Drive"
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/f0d6d7ef-c9c4-4710-b80c-af1e014ab5de,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Stainless Steel Twin Paddle Blender Mixer - Heavy Duty Twin Shaft Paddle Blender Mixer - Tilt body -,395,Bottling and Packaging Equipment Auction,mdavisgroup,Stainless Steel Twin Paddle Blender Mixer  - Heavy Duty Twin Shaft Paddle Blender Mixer - Tilt body  - Double paddle Agressive Configuration (Paddles intermesh) - 32' L x 32'  W x 20' Deep.  - 7-1/2 hp drive.  - Approximately 10 cu. ft. capacity. - Motor driven mechanical tilt
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/d8d8b32d-bfda-483b-a5be-af1e014ab5de,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Vertical Single Wall Stainless Steel Pressure Tank 250 Gallon - 250 gallon capacity - Domed top &,465,Bottling and Packaging Equipment Auction,mdavisgroup,Vertical Single Wall Stainless Steel Pressure Tank 250 Gallon  - 250 gallon capacity - Domed top & bottom w/ 12' manway - Top inlets are 1-1/2' tri clamp and 1/2' NPT - Bottom outlet is 1-1/2' tri clamp - OAH 82' - Tank dims are 36' D x 56' tall
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/8bbfa2b9-254a-4b66-a0cb-af1e014ab5e2,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Hartness 825 Tray or Case Drop Packer - Stainless Steel construction - Inline Case feed with Case,685,Bottling and Packaging Equipment Auction,mdavisgroup,Hartness 825 Tray or Case Drop Packer  - Stainless Steel construction - Inline Case feed with Case Rake Advance - Soft grid system with shifting blade grid array - Operator side run direction is from left to right - OAD: 21'-6' L x 4' W x 8' Tall - Speed rated up to 30 cases or trays per minute - 230/460V 3 phase
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/7307b5f8-0a2d-4516-bc75-af1e014ab783,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Kapsall Inline Capper - Mild Steel Construction - Twin gripper belts - 6 Tightening Spindles - Speed,1545,Bottling and Packaging Equipment Auction,mdavisgroup,"Kapsall Inline Capper  - Mild Steel Construction - Twin gripper belts - 6 Tightening Spindles - Speed Controls for Cap Feeder, Cap Bin, Spindle Speed - 2 torque Control Clutches on last pair of Spindles - 4-1/2' table top conveyor belt - Centrifugal cap feeder bowl model FSRF-24  - 38mm- Gallon Water Bottles - 230V, 3 PH, 60Hz"
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/3967e1bf-f5df-44a7-93ba-af1e014ab487,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania","Lot of Ling Systems Air Conveyor - All Stainless Steel Construction - All 10""W - 1Skid: 114""L; 111""",81,Bottling and Packaging Equipment Auction,mdavisgroup,"Lot of Ling Systems Air Conveyor  - All Stainless Steel Construction  - All 10""W  - 1Skid: 114""L; 111""L; 107""L; x2 105""L; 104""L; x3 102""L; 101""L; 69""L; 62""L; 53""L;"
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/ea370b86-de2e-418b-952e-af1e014ab603,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",VarioPac - Unsupported Bundler - Shrinkpacker - Krones Kettner Model Variopac FS60V - The fully-,870,Bottling and Packaging Equipment Auction,mdavisgroup,"VarioPac - Unsupported Bundler - Shrinkpacker  - Krones Kettner Model Variopac FS60V - The fully-automated unit is designed to handle cans, bottles, and other metal plastic or glass containers as it bundles them unsupported using registered or clear film. - Continuous motion packing and shrink wrapping of single products or trays at rates of 18 to 120 cycles per minute. - Allen-Bradley Control Logix PLC Controls - Modular design comprising main machine, pack formation unit, film wrapping module and shrinking tunnel - Maintenance-free servo drive technology in all machine areas - Easy access due to slim and high design and large sliding doors - Operator and service sides are separated - Reduced spare parts inventory thanks to standardized components - Automatic chain lubrication and lifetime-lubricated bearings - Individual drive with separate back-up pressure control for each conveyor lane - Register mark control for printed films - Automatic film splicing - 60 cycles per minute dual lane = up 120 packs per min   - Overall Dimensions: 19'L x 7'W x 6'H  Krones Kettner Integrated Shrink Tunnel - Type ST9070D tunnel-serial # 000753. - Overall Tunnel Dimensions: 22'L x 5'W x 7'H - All Stainless-Steel Heat Tunnel -Tunnel Entrance is 36' W x 16' H.  - Includes after cooling area - Allen-Bradley Control Logix PLC Control"
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/ce09a914-c0c6-47a7-a741-af1e014ab5de,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Vertical Jacketed Agitated Tank - Gearhead Lightning mixer mounted . - Approximately 700,485,Bottling and Packaging Equipment Auction,mdavisgroup,Vertical Jacketed Agitated Tank - Gearhead Lightning mixer mounted .  - Approximately 700 gallons.  - Inside dimensions are 60' D x 60' high.  - Outside overall dimensions are 68' D x 94' total height.  - All stainless steel. - Heat Exchange Section: Max. working pressure - 75 psi @ 320* F/ HD.R:60/HD:140/SH:140 - Vessel Section: Max. working pressure - 30 psi @ 275* F  - Tank 611 - National Board Number 1922  - ----------------- Ports on Top  ------------------ -  Number of Ports: 5 Port - Descriptions:  2 inches/Triclamp/Internal 2.5inches/Triclamp/Jacket 2.5inches/Triclamp/Jacket 4inches/Triclamp/Internal 2inches/Triclamp/Internal  - -----------------  Ports on Side ------------------ -  Number of Ports: 5 Port - Descriptions: 1.1inches/Triclamp/Jacket 2.1inches/Triclamp 1.10inches/Triclamp 2inches/Threaded/Jacket(Large Agitator Installed) 2inches/Threaded/Jacket(Large Agitator Installed) - -----------------  Drainage Ports ------------------ - Number of Ports: 2 One Port w/ Extender: Extender Length Approx. 2.5ft Length
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/17598e09-6420-4e7b-a54a-af1e014ab5de,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Stainless Steel Mixing Tank - 200 Gallon - 70” Diameter - 80” Height - Straight Wall: 32” - Man,490,Bottling and Packaging Equipment Auction,mdavisgroup,Stainless Steel Mixing Tank  - 200 Gallon - 70” Diameter - 80” Height - Straight Wall: 32” - Man Hole Opening: 19” Diameter - 3” Sanitary Port x6 - 2” Sanitary Port - 3-1/2” Sanitary Port - Heater Ports on Side - 3” Center Bottom Outlet - Motor Specs:  - Model Number: B77R007CM-SL - HP: 1.74 - 3Phase - 220-440V
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/fc93d081-da7e-46e3-8f2b-af1e014ab608,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Filler Specialties 54-18 Monoblock Filler Screw Capper - Stainless Steel Construction - 54 valve,885,Bottling and Packaging Equipment Auction,mdavisgroup,Filler Specialties 54-18 Monoblock Filler Screw Capper  - Stainless Steel Construction - 54 valve filler - 18 chuck capper - 7/8' nozzles on 4-3/16' centers - 38mm chucks - Waterfall style cap sorter - 480 V 3phase - 60hz  - Length: 12ft - Width: 7ft - Height: 7ft
https://bid.mdavisgroup.com/auctions/8351/bscm-10350/lot-details/f78356f0-13ce-4fe1-a686-af1e014ab8cc,steel,https://portal-images.azureedge.net/tenants/shared/image-not-found.png?h=175,09 Nov 2022 11:00 ET,"Showmakersville, Pennsylvania",Aidlin Cap Elevator Sorter - Highly efficient cap orientation and elevation wiith small,755896,Bottling and Packaging Equipment Auction,mdavisgroup,Aidlin Cap Elevator Sorter  - Highly efficient cap orientation and elevation wiith small footprint..  - Last running 43 mm caps - Orients plastic or metal closures 20mm. to 120mm - Orient Push-Pull Sports caps at rates up to 650 cpm - Quick change-over with patented 'Speed bump' - All stainless steel wash-down construction - Variable speed control - Aidlin patented 3 in one Cap Feeder orientates based on the geometry of the closures.  - Parts are gently lifted up from the bulk hopper.   - Properly orientated caps continue traveling vertically to the discharge chute and the discriminated parts return to the bulk hopper for recycling.  - The properly orientated closures are then conveyed to the capper through either a chute or an Aidlin Cap Conveyor. - Clean-out door to ensure all caps are out of hopper for quick changeover - 20 cubic feet bulk hopper - Left or right hand dischargeOptions - Clear Lexan dust cover on hopper for sanitation - Anti-static belt for metal closures - Low level sensor and signal for hopper replenishment - 40 cubic feet bulk hopper - Dual discharge outlet chute - Can Confugure with Dual 'T' cleat to accommodate both beverage and sports caps - Large capacity hopper reduces materials handling and labor requirement for replenishment of the    feeder  - Parts replenishment is done at a safe floor level.  - Gentle handling of caps suitable for fragile tamper-evident rings or thin walled closures - Low maintenance - Suitable for placement remotely from the capper thus conserving floorspace and reducing   traffic - Quick changeover to accommodate different size closures. Aidlin Cap Feeder can be connected to Flat Top Air Trans conveyor to allow any remote location of the equipment - From a standard basic modular design the Aidlin Cap Feeder is adaptable to suit your plant layout and production requirements   (9020 KHS MonoBlock
